a.d.a.,<American Dietetic Association> - Amerykańskie Stowarzyszenie  Dietetyków,<American Dental Association> - Amerykańskie Towarzystwo  Stomatologiczne
pleasure-steamer,statek wycieczkowy
pleat,fałdą
plebeian,plebejski
plebiscite,plebiscyt
plebiscites,plebiscytach
pledge,zastaw, gwarancja,poręczenie, toast,zastawić, zobowiązać się,ślubować, wznieść toast
pledged,deklarował
pledges,cyrografach
plenary power,pełnomocnictwo
plenary,pełny, plenarny
plenteous,bogaty
plentiful,obfity
plentifully,obficie
plenty of ...,mnóstwo ...
plenty,obfitość,mnóstwo,wiele
plethora,nadmiar
pleurisy,zapalenie opłucnej
plexus,(liczba mnoga: <plexus,plexuses>) (anatom.) splot
plexuses,(<plexus>) (liczba mnoga: <plexus,plexuses>) (anatom.) splot
pliable,giętki
pliant,giętki
plied,kursował
pliers,szczypce
plies,sklejek
plight,zobowiązania
plod,ciężko stąpać
plodding,pracowity
plot,parcela,działka, spisek, intryga,wątek,fabuła (w powieści,sztuce),spiskować,robić intrygi, wykreślać,rysować
plots,grządek
plotter,ploter
plotters,kreślarzach
plotting,spiskowanie
plough,pług,orać
plow,pług
plows,pługach
ploy,sztuczce
ploys,sztuczek
pluck,wyrywać (włosy), zrywać (kwiaty), skubać (pióra),pociągnięcie,szarpnięcie, odwaga,śmiałość,brawura
plucked,skubał
plucking,skubiąc
plucks,uderzać
plucky,śmiały,odważny
plug,zatyczka,kołek, wtyczka (elektr.),zatykać,wtykać
plugs,czopach
plum,śliwka, rodzynek (w cieście)
plumage,upierzenia
plumb,pionowy
plumber,hydraulik
plumbing,instalatorstwo
plumbism,ołowica
plumbs,pionach
plume,pióro
plumed,pióro
plumes,pióro
plummet,gwałtownie spadać
plummeting,gwałtownie spadać
plump,pulchny,tęgi
plumped,pulchny
plumpness,pulchność
plums,śliwek
plunder,rabunek,plądrować,rabować
plunderer,grabieżcą
plunderers,grabieżcach
plunders,grabieżach
plunge,zanurzyć (się),zagłębić (się), nurkować, pogrążyć, wepchnąć
plungeboard,trampolina
plunge-board,trampolina
plunged,gwałtowny spadek
plunger,nurek
plungers,nurkach
plunges,gwałtowny spadek
plunging,gwałtowny spadek
plunk,ciska
pluperfect,czas zaprzeszły
plural,(gramat.) liczba mnoga,(gramat.) mnogi
plurality,wielość
plurals,liczba mnoga
plus,plus,oraz,i,plus,dodatni
pluses,plusach
plush,plusz
pluto,Pluton
plutonium,pluton
ply,warstwa
plywood,sklejka
pm,od łacińskiego <post meridiem> (amer. <PM>) - po południu,<PM>,<Prime Minister> - premier
pmfbi,<Pardon Me For Butting In> (intern.) wybacz(cie), że się wtrącam
pmfji,<Pardon Me For Jumping In> (intern.) wybacz(cie), że wskakuję, wtrącam się (do dyskusji itp)
pmos,<p-channel MOS> - technologia MOS z kanałem typu p
pneumatic,pneumatyczny
pneumatics,pneumatyka
pneumonia,zapalenie płuc
po,<Post Office> - urząd pocztowy
poach,gotować bez skorupki
poacher,kłusownik
poaches,gotować bez skorupki
pocket,kieszeń, torba, zagłębienie,włożyć do kieszeni,kieszonkowy
pocketbook,portfel, notes
pocket-book,portfel, notes
pocketbooks,notes
pocketful,pełna kieszeń
pocketknife,scyzoryk
pocket-knife,scyzoryk
pocketmoney,kieszonkowe
pocket-money,kieszonkowe
pockets,kieszeni
pod,strączek
podium,podium
pods,strączek
poem,poemat,wiersz
poems,poematach
poet,poeta
poetic,poetyczny
poetical,poetyczny
poetically,poetycko
poetries,poezjach
poetry,poezja
poets,poeta
pogrom,pogrom
poignancy,siłą
poignant,wzruszający
point of view,punkt widzenia
point out that,zauważyć, że ...
point,punkt, kropka, ostrze, istota rzeczy, cecha szczególna,ostrzyć, wskazać, dowieść
pointblank,bezpośredni, bez ogródek,na wprost,bezpośrednio,wprost,prosto z mostu
point-blank,bezpośredni, bez ogródek,na wprost,bezpośrednio,wprost,prosto z mostu
pointed,ostry,spiczasty, uszczypliwy
pointedly,sarkastycznie
pointer,wzkazówka,wzkaźnik, pointer (rasa psa myśliwskiego)
pointers,strzałek
pointing,cecha
pointless,bezcelowy
points,kropek
poise,równowaga, poza,postura,utrzymać równowagę,równoważyć
poised,opanował (się)
poises,pewność siebie
poison,trucizna,otruć
poisoned,truć
poisoning,zatrucie
poisonous,trujący, jadowity (np. wąż)
poisonpen,oszczerczy (list itp)
poison-pen,oszczerczy (list itp)
poisons,trucizn
poke,wkładać,wpychać
poked,szturchać
poker,pogrzebacz, poker
pokes,szturchać
poking,szturchać
poland,Polska
polar light,zorza polarna
polar,polarny,biegunowy
polarities,biegunowość
polarity,biegunowość
polarization,polaryzacja
pole jump,skok o tyczce
pole,słup,tyczka, biegun, <Pole> - Polak,Polka
polecat,tchórz
polemic,polemiczny
polemics,polemiczny
poles,biegunach
police station,komisariat
police,policja
policed,patrolował
policeforce,policja,siły policyjne
police-force,policja,siły policyjne
policeman,policjant
polices,patroluje
policestation,komisariat

police-station,komisariat
policing,patrolując
policy,polityka,dyplomacja, kierunek, polisa (ubezpieczeniowa)
polio,polio,choroba Heine-Medina
poliomyelitis,polio,choroba Heine-Medina
polish,polerować,czyścić,wygładzać,połysk,blask, ogłada, lakier (do paznokci), politura, środek do polerowania,<Polish> - język polski,<Polish> - polski
polished,froterował
polisher,polerowacz
polishers,szlifierzach
polishes,polski
polishing,polerowanie
politburo,politbiuro
polite,uprzejmy,grzeczny
politely,grzecznie,uprzejmie
politeness,uprzejmość,grzeczność
politic,roztropny
political,polityczny
politically,politycznie
politician,polityk
politicians,politycy
politics,polityka
polka,polce
poll,głosowanie,głosować, otrzymać głosy
pollen,pyłek
pollutant,polutant
pollute,zanieczyścić (środowisko)
polluted,zanieczyszczać
pollutes,zanieczyszczać
polluting,zanieczyszczać
pollution,zanieczyszcenie
polo,polo
poloneck,wysoki obcisły kołnierz (jak przy golfie)
polo-neck,wysoki obcisły kołnierz (jak przy golfie)
polonium,polon (pierw. chem.)
poly,<polytechnic>
polychromic,wielobarwny
polyester,poliester
polygon,wielokąt
polygons,wielobokach
polyhedron,wielościan
polymer,polimer
polymerization,polimeryzacja
polymers,polimer
polymorphism,polimorfizm
polynomial,wielomian
polynomials,wielomianach
polystyrene,polistyren
polytechnic,politechnika
polytheist,politeista
pomegranate,granat (owoc)
pomp,pompą
pomposity,pompatyczność
pompous,okazały,paradny, pompatyczny
pompously,pompatycznie
pompousness,pompatyczność
poncho,poncho
pond,staw (akwen),sadzawka
ponder,rozważać
pondered,przemyśliwać
pondering,przemyśliwać
ponderous,ciężki
ponders,przemyśliwać
ponds,bajor
pong,fetor
ponies,kucykach
pontificate,pontyfikacie
pony,kucyk, (slang.) 25 funtów
poodle,pudel
pool,basen (pływacki), kałuża, pula,stawka, <pools> lub <football pools> - totalizator piłkarski
pools,kąpielisk
poor creature!,biedactwo!
poor,biedni
poor,biedny,nędzny,ubogi
poorer,biedny
poorest,biedny
poorly,ubogo,nędznie,cierpiący,chory
pop,popularny (piosenki, muzyka),wpaść (z wizytą),<population>
popcorn,kukurydza prażona
pope,papież
popish,klerykalny
poplar,topola
poplin,popelina
poppa,(amer.) tata
popped,napój gazowany
poppies,makach
popping,napój gazowany
poppy,mak
poppyseed,nasienie maku
poppy-seed,nasienie maku
pops,napój gazowany
populace,populacją
popular,ludowy, popularny, lubiany, potoczny
popularity,popularność
popularization,popularyzacją
popularize,popularyzować
popularized,popularyzować
popularizes,popularyzować
popularizing,popularyzować
popularly,popularnie
populate,zaludniać
populated,zaludniać
populates,zaludniać
populating,zaludniać
population,ludność, populacja
populations,populacjach
populous,gęsto zaludniony
porcelain,porcelana
porch,ganek, portyk, (amer.) weranda
porches,gankach
porcupine,jeżozwierz
porcupines,jeżozwierz
pore,por,szczelina,zagłębić się, ślęczeć
pores,por
pork,wieprzowina
porker,tucznik
pornographic,pornograficzny
pornography,pornografia
porosity,porowatość
porous,porowaty
porpoise,delfin, mały wieloryb
porridge,owsianka,płatki owsiane
port,port
portability,przenośność
portable,przenośny
portal,portal
portals,portalach
ported,lewa burta
portend,zapowiadać
portended,zapowiadać
portending,zapowiadać
portends,zapowiadać
portent,zwiastun
portentous,złowieszczy
porter,portier, bagażowy, porter (rodzaj piwa)
porter's lodge,portiernia
porters,tragarzach
portfolio,aktówce
portfolios,aktówek
porthole,iluminator (na statku)
portico,portyk
porting,lewa burta
portion,porcja,udział,część
portions,cząstek
portly,dostojny
portrait,portret
portraits,portretach
portray,portretować, opisywać,odtwarzać
portrayal,portret, opisanie
portrayed,portretować
portraying,portretować
portrays,portretować
ports,portach
portside,lewa burta
port-side,lewa burta
portugal,Portugalia
portuguese,portugalski,Portugalczyk,Portugalka, język portugalski
pose,poza,pozować, udawać
posed,poza
poses,poza
posh,(slang.) elegancki,szykowny
posing,poza
posit,zakładać
position,pozycja,położenie, stanowisko,ustawić,nadać położenie
positional,pozycyjny
positioning,pozycjonowanie
positions,położeń
positive,pozytywny, stanowczy, pewny,przekonany, dodatni,pozytyw
positively,dodatnio
positives,dodatni
posits,zakładać
posse,oddział pościgowy
possess,posiadać
possessed,opętywać
possesses,opętywać
possessing,opętywać
possession,posiadanie,władanie, <possessions> dobytek,zdobycze
possessions,posiadania
possessive,własnościowy, (gramat.) dzierżawczy
possessively,zaborczo
possessiveness,posiadania
possessor,posiadacz,właściciel
possessors,posiadaczach
possibilities,możliwość
possibility,możliwość,ewentualność
possible,możliwy,ewentualny
possibly,możliwie,być może
posslq,<Person of Opposite Sex Sharing Living Quarters> (intern.) współlokator przeciwnej płci
post,poczta,korespondencja, posterunek, placówka, stanowisko,posada, słup,wysłać (pocztą),<Power-On Self Test> autotest komputera (wykonywany każdorazowo po włączeniu zasilania)
postage stamp,znaczek pocztowy
postage,opłata pocztowa
postal order,przekaz pocztowy
postal,pocztowy
postcard,pocztówka
poster,plakat
posterior,siedzenia
posterity,potomność
posters,afiszach
postgraduate,podyplomowy
post-graduate,podyplomowy
posting,księgowanie
postman,listonosz
postmark,stempel pocztowy
postmaster,naczelnik poczty
postmasters,naczelnik poczty
postmortem,sekcja zwłok
postoffice,urząd pocztowy
post-office,urząd pocztowy
postoperative,pooperacyjny
postpone,odwlec,odłożyć,odroczyć
postponed,odroczyć
postponing,odroczyć
posts,etatach
postscript,post scriptum,dopisek
postscripts,dopiskach
postulate,postulacie
postulates,postulatach
postulation,żądania
postulations,żądań
posture,poza,postawa,ustawić,upozorować
postures,położeń
postwar,powojenny
post-war,powojenny
pot,garnek, dzbanek, doniczka, naczynie
potable,do picia
potash,potaż
potassium,potas
potato,(liczba mnoga: <potatoes>) kartofel,ziemniak
potatoes,(<potato>) (liczba mnoga: <potatoes>) kartofel,ziemniak
potbelly,kałdun
potent,mocny
potentate,mocarz
potentates,mocarzach
potential,potencjał,potencjalny
potentialities,możliwość
potentiality,możliwość
potentially,potencjalnie
potentials,potencjalny
potentiometer,potencjometr
pothole,wybój
potion,dawka (leku), napój (leczniczy)
potpourri,zbieraniną
pots,garach
potted,doniczkowy
potter,majstrować
potters,garncarzach
pottery,wyroby garncarskie
pouch,torba,(mały) worek,woreczek
pouches,sakiewek
poultice,okład
poultry,drób
pounce,szpon
pounced,proszek pumeksowy
pounces,szponach
pouncing,proszek pumeksowy
pound,funt (0.4536 kg), funt (waluta)
pounds,funtach
pour,nalać,rozlać, nasypać, o deszczu: lać, o ludziach: tłumnie wychidzić
poured,lać
pouring,lać
pours,lać
pout,wydymać wargi
pouted,wydymać wargi
pouting,wydymać wargi
pouts,wydymać wargi
pov,<Point Of View> (intern.) punkt widzenia
poverty,ubóstwo
pow,<Prisoner of War>
powder,pył,proch,proszek,puder,posypywać,pudrować, rozdrabniać na proszek
powderblue,farbka do bielizny
powder-blue,farbka do bielizny
powdered,sproszkowany
powders,pudrach
powdery,sypki
power of attorney,pełnomocnictwo
power,moc,siła,potęga, władza, mocarstwo
powerful,potężny,silny,mocny
powerfully,silnie
powerless,bezsilny
powerlessly,bezsilnie
powerlessness,bezsilność
powerplant,elektrownia,siłownia
power-plant,elektrownia,siłownia
powers,mocach
powerstation,elektrownia,siłownia
power-station,elektrownia,siłownia
ppi,<points per inch> - punkty na cal lub <pixels per inch> - piksele na cal
practicable,wykonalny
practicably,wykonalnie
practical,praktyczny, realny,możliwy, faktyczny
practically,praktycznie, właściwie,faktycznie
practice,praktyka,wprawa,wprawianie się
practices,ćwiczeń
practicing,praktykowanie
practise,praktykować,zastosować w praktyce, uprawiać (sport), ćwiczyć,wprawiać się
practitioner,praktyk, praktykujący lekarz
practitioners,praktycy
pragmatic,pragmatyczny
pragmatically,pragmatycznie
pragmatics,pragmatyka
pragmatism,pragmatyzm
pragmatist,pragmatyce
prague,Praga
prairie,prerią
praise,pochwała,chwalić
praised,chwalił
praises,pochwał
praiseworthy,chwalebny
praising,chwalący
pram,wózek dziecinny
prance,tańczyć
pranced,tańczyć
prancing,tańczyć
prank,harc
pranks,harcach
pray,modlić się, błagać
prayed,modlić się
prayer,modlitwą
prayerbook,modlitewnik,książeczka do nabożeństwa
prayer-book,modlitewnik,książeczka do nabożeństwa
prayers,modlitw
praying,modlić się
preach,głosić kazanie
preached,wygłaszać
preacher,głosiciel
preachers,głosicielach
preaches,wygłaszać
preaching,wygłaszać
preamble,preambuła
preambles,wstępach
preamp,(<preamplifier>) przedwzmacniacz (czasem można spotkać skrót <preamp.>)
preamplifier,przedwzmacniacz (czasem można spotkać skrót <preamp.>)
precarious,niepewny, niebezpieczny
precariously,niepewnie
precariousness,niepewność
precaution,ostrożność, środek ostrożności
precautions,zabezpieczenie
precede,poprzedzać
preceded,iść przed
precedence,pierwszeństwa
precedences,pierwszeństwa
precedense,pierwszeństwo
precedent,precedens
precedents,precedensach
precedes,iść przed
preceding,poprzedni,poprzedzający
precept,przepis
precepts,przepisach
precinct,obręb
precincts,obrębach
precious,wartościowy,cenny,drogocenny
preciously,drogocennie
preciousness,drogocenność
precipice,przepaść
precipitate,przyśpieszać, (chem.) strącać,osad
precipitated,pośpieszny
precipitately,pośpiesznie
precipitates,pośpieszny
precipitating,pośpieszny
precipitation,opad atmosferyczny
precipitous,pośpieszny
precipitously,pośpiesznie
precise,ścisły,dokładny,precyzyjny,skrupulatny
precisely,ściśle,dokładnie,precyzyjnie
preciseness,dokładność
precision,dokładność,ścisłość,precyzja
precisions,precyzjach
preclude,wykluczyć
precluded,wykluczyć
precludes,wykluczyć
precluding,wykluczyć
precoat,podkład (pod farbę itp)
precocious,rozwinięty nad wiek
precociously,wcześnie
precocity,wczesny rozwój talentów
preconceived,przyjęty
precondition,warunek wstępny
preconditions,warunek wstępny
predate,być wcześniejszym
predated,być wcześniejszym
predates,być wcześniejszym
predating,być wcześniejszym
predatory,drapieżny
predecessor,poprzednik, przodek
predecessors,poprzednicy
predefined,pierwotnie zdefiniowany
predetermination,ustalenie z góry
predetermine,ustalać z góry
predetermined,ustalać z góry
predetermines,ustalać z góry
predetermining,ustalać z góry
predicament,kłopocie
predicate,predykat, (gramat.) orzeczenie,twierdzić,orzekać
predicated,orzekł
predicates,orzeka
predicating,orzekający
predication,twierdzenie
predications,twierdzenie
predict,przepowiadać
predictability,przewidywalność
predictable,do przewidzenia
predictably,przewidywalnie
predicted,przepowiadać
predicting,przepowiadać
prediction,przewidywania
predictions,przewidywań
predictor,przepowiadający
predicts,przepowiadać
predilection,predylekcja
predilections,predylekcja
predisposition,skłonność
predominance,wyższość,przewaga, panowanie
predominant,dominujący
predominantly,przeważająco
predominate,dominował
predominated,dominował
predominates,dominuje
predominating,dominując
preeminence,przewadze
preeminent,górowanie
preemption,prawo pierwokupu
preemptive,wyprzedzający
preen,muskać dziobem
preexisting,istnieć uprzednio
prefabricate,prefabrykwać
prefabricated,prefabrykowany
preface,wstęp,przedmowa
prefaced,przedmowa
prefaces,przedmowa
prefacing,przedmowa
prefer,preferować,woleć,przedkładać
preferable,lepszy
preferably,chętniej,raczej
preference,przedkładanie,pierwszeństwo,preferencje
preferences,preferencja
preferential,preferencyjny
preferentially,preferencyjnie
preferred,preferować
preferring,preferować
prefers,preferować
prefetch,pobranie wstępne,pobrać wstępnie
prefix,przedrostek
prefixes,przedrostkach
pregnancy,ciąża
pregnant,w ciąży
preheating,podgrzewanie
prehistoric,prehistoryczny
prejudge,przedwcześnie osądzać
prejudged,przedwcześnie osądzać
prejudice,uprzedzenie,przesąd,uprzedzać (<against sb> do kogoś)
prejudiced,przychylne nastawienie
prejudices,uprzedzeń
prejudicial,krzywdzenie
prelate,prałacie
preliminaries,przedwstępny
preliminary,przygotowawczy,wstępny
prelude,wstęp, preludium
preludes,wstępach
premature,przedwczesny
prematurely,przedwcześnie
premeditated,obmyślony,z premedytacją
premeditation,premedytacja
premier,premier,najważniejszy,pierwszy
premiers,główny
premise,przesłanka, <premises> obszar,obręb,lokal
premises,przesłanek
premium,premia,nagroda, (ekon.) stawka ubezpieczeniowa
premiums,premiach
premonition,przeczucia
prenatal,przedporodowy
preoccupation,zaabsorbowanie
preoccupied,pochłonąć umysł
preoccupies,pochłonąć umysł
preoccupy,pochłaniać uwagę,absorbować
prep,preparacie
prepaid,z góry opłacony
preparation,przyrządzanie,przygotowanie,preparacja, preparat
preparations,przygotowań
preparatory,przygotowawczy
prepare,przygotować (się)
prepared,gotów
prepares,przygotowywać
preparing,przygotowywać
preponderance,wyższość,przewaga
preposition,(gramat.) przyimek
prepositional,przimkowy
prepositions,przyimkach
preposterous,absurdalny
preposterously,absurdalnie
preprocessor,preprocesor
prerequisite,wstepny  warunek
prerequisites,wstepny  warunek
prerogative,prerogatywą
prerogatives,prerogatyw
pres,<President>
prescribe,zalecić,przepisać (lek)
prescribed,nakazać
prescribes,nakazać
prescription,przepis,nakaz, recepta
prescriptions,recept
prescriptive,nakazany
presence of mind,przytomność umysłu
presence,obecność
presences,obecność
present,prezent,upominek,darować,teraźniejszość, (gramat.) czas teraźniejszy,teraźniejszy,obecny,bieżący,zaprezentować,przedstawić,przedłożyć
presentation,przedłożenia
presentations,przedłożeń
presentday,współczesny,dzisiejszy
present-day,współczesny,dzisiejszy
presenter,prezenter
presentiment,przeczucie
presently,wkrótce,zaraz,niebawem
presents,darach
preservation,utrzymania
preservations,zachowań
preservative,środek konserwujący
preserve,zabezpieczyć,ochronić,przechować, konserwować,konserwa, rezerwat
preserved,zachowywał
preserver,produkt zakonserwowany
preservers,produkt zakonserwowany
preserves,zachowuje
preserving,zachowując
preset,ustawić/nastawić na żadaną wartość
preside,przewodniczyć
presided,przewodniczyć
presidency,prezydenturą
president,prezydent, przewodniczący
presidential,prezydencki
presidents,prezydenci
presides,przewodniczyć
presiding,przewodniczyć
press,tłok, prasa (ściskająca i drukowana), recenzje prasowe,prasować, zgniatać,ściskać, wywierać nacisk, presję,nalegać, wymuszać,gnębić, wciskać (np. klawisz)
pressagent,agent prasowy
press-agent,agent prasowy
pressed,forsował
pressed,naciśnięty
presses,pras
pressing,natarczywy, pilny
pressings,nie cierpiący zwłoki
pressman,dziennikarz
pressure,ciśnienie,nacisk,napór, presja,przymus
pressures,ciśnień
pressurize,wywierać nacisk
pressurized,wywierać nacisk
prestige,prestiż
prestigious,prestiżowy
presumable,przypuszczalny
presumably,przypuszczalnie
presume,sądzić,przypuszczać, ośmielić się
presumed,przyjmować
presumes,przyjmować
presuming,przyjmować
presumption,przypuszczenie, wniosek, zarozumiałość
presumptions,przypuszczeń
presumptive,przypuszczalny
presumptuous,arogancki
presumptuousness,zarozumiałość
presuppose,zakładać
presupposed,zakładać
presupposes,zakładać
presupposing,zakładać
presupposition,założenia
pretence,pretensja,roszczenie, udawanie
pretend,symulować,udawać,stwarzać pozory, rościć pretensje
pretended,udawał
pretender,symulancie
pretenders,symulanci
pretending,udając
pretends,udaje
pretense,udawania
pretenses,udawań
pretentious,pretensjonalny
pretentiously,pretensjonalnie
pretentiousness,pretesjonalność
pretext,pretekst
pretexts,pretekst
pretreatment,obróbka wstępna
prettier,ładny
prettiest,ładny
prettily,ładnie
prettiness,piękność
pretty,ładny,dosyć,dość
prevail,przeważyć,zwyciężyć
prevailed,dominował
prevailing,powszechny,przeważający
prevailingly,przeważająco
prevails,dominuje
prevalence,powszechność
prevalent,powszechny
prevalently,powszechnie
prevent,chronić,zapobiegać, przeszkadzać,dopuścić (<sth> do czegoś)
preventable,do uniknięcia
prevented,zapobiegać
preventer,urządzenie zabezpieczające
preventing,zapobiegać
prevention,zapobieganie,prewencja, profilaktyka, przeszkoda
preventive,ochronny,zapobiegawczy,profilaktyczny,środek profilaktyczny,środek zaradczy
prevents,zapobiegać
preview,pokaz przedpremierowy
previewed,pokaz przedpremierowy
previewing,pokaz przedpremierowy
previews,pokaz przedpremierowy
previous,poprzedni,wcześniejszy
previously,poprzednio
prewar,przedwojenny
pre-war,przedwojenny
prey,żerować,zdobycz,łup
preyed,łupał
preying,łupiący
preys,łupach
price,cena,koszt,wyceniać
priceless,bezcenny
pricelist,cennik
price-list,cennik
prices,cen
prick,ukłucie, (slang.) idiota, (slang.) penis,kłuć,przekłuć
pricked,nakłuwać
pricking,nakłuwać
prickly,ciernisty
pricks of conscience,wyrzuty sumienia
pricks,ukłuć
pride,duma,wyniosłość,pycha,pysznić
prides,chlub
priest,ksiądz,duchowny
prig,pedant, zarozumialec
priggish,zarozumiały
prim,afektowany
primacy,prymat
primal,pierwotny
primaries,początkowy
primarily,początkowo, przede wszystkim,po pierwsze
primary,pierwotny,prymitywny, głowny,podstawowy
primate,prymas
prime cost,koszt własny
prime minister,premier
prime,pierwszy,główny,najwyższy,najważniejszy
primed,pierwszorzędny
primer,spłonka
primers,elementarzach
primes,pierwszorzędny
primeval,odwieczny
priming,pierwszorzędny
primitive,prymitywny, podstawowy,pierwotny,wyrażenie pierwotne
primitively,prymitywnie
primitiveness,prymitywność
primitives,prymitywny
primrose,pierwiosnek
prince,książę
princely,książęcy
princes,książę
princess,księżniczka,księżna
princesses,księżna
principal,dyrektor,szef,pryncypał, (ekon.) kapitał (bez odsetek),główny
principally,głównie
principals,mocodawcach
principle,zasada,reguła,podstawa
principles,zasad
print,drukować, wykonywać odbitki (fotograficzne),druk, odbicie,odcisk, odbitka (fotograficzna)
printable,zdatny do druku
printed,drukował
printer,drukarz, drukarka
printers,drukarek
printing,druk
printout,wydruk
prints,odbitek
printwheel,wirująca głowica drukująca
prior to sth,przed czymś
prior,(<d przed>) przedwzmacniacz (czasem można spotkać skrót <preamp.>)
priori,priori
priorities,pierwszeństwa
priority,priorytet,pierwszeństwo
prism,pryzmat, graniastosłup
prismatic,pryzmatyczny
prisms,graniastosłupach
prison,więzienie
prisoner at the bar,oskarżony
prisoner of war,jeniec wojenny
prisoner,więzień
prisons,więzień
pristine,nieskazitelny
privacies,prywatność
privacy,zacisze,odosobnienie
private,prywatny,osobisty,własny, <Private> - wstęp wzbroniony,szeregowiec
privately,prywatnie
privates,prywatny
privation,niedostatek,brak, pozbawienie
privations,niedostatek
privies,ukryty
privilege,przywilej,uprzywilejowanie,uprzywilejować
privileged,uprzywilejowany
privileges,zaszczytach
privy,ukryty
prize,nagroda,cenić
prized,pierwszorzędny
prizefighter,bokser zawodowy
prize-fighter,bokser zawodowy
prizes,pierwszorzędny
prizewinner,laureat,zdobywca nagrody
prize-winner,laureat,zdobywca nagrody
prizewinning,nagrodzony
prizing,pierwszorzędny
pro,<professional>
probabilities,prawdopodobieństwa
probability,prawdopodobieństwo
probable,prawdopodobny
probably,prawdopodobnie
probate,poświadczyć testament,poświadczenie testamentu, poświadczony testament
probation,staż
probe,próbnik,sonda
probes,sond
probing,sondowanie
probity,prawość
problem,problem,zagadnienie, zadanie
problematic,problematyczny
problematical,problematyczny
problematically,problematycznie
problems,problemach
procedural,proceduralny
procedurally,proceduralnie
procedure,procedura,postępowanie
procedures,procedur
proceed,kontynuować,posuwać się naprzód, przystąpić, wytoczyć proces, odbywać się,toczyć się, udawać się (dokądś),<proceeds> zysk,dochód,przychód
proceeded,kontynuował
proceeding,postępowanie, <proceedings> - obrady,debaty
proceedings,postępowań
proceeds,kontynuuje
process,proces,przebieg, metoda,procedura
processed,rozpatrywał
processes,procesach
processing,przetwarzanie,obróbka
procession,procesja,pochód
processor,procesor
processors,procesor
proclaim,ogłosić,proklamować
proclaimed,proklamować
proclaiming,proklamować
proclaims,proklamować
proclamation,proklamacja,obwieszczenie
proclamations,proklamacjach
proclivities,skłonności
proclivity,skłonność
procrastinate,zwlekać
procrastinated,zwlekać
procrastinates,zwlekać
procrastinating,zwlekać
procrastination,zwłoce
procreate,rodzić
procreation,prokreacja
procure,zdobywać
procured,zdobywać
procurement,zaopatrzenia
procurements,zaopatrzeń
procurer,nabywca
procurers,nabywca
procures,zdobywać
procuring,zdobywanie
prod,popychać
prodigal,marnotrawny,rozrzutny
prodigally,rozrzutnie
prodigious,cudowny
prodigy,cudowne dziecko
produce,produkcja, wydajność, produkt,produkować, wystawiać (sztukę), wywołać (sensację), okazać,przedłożyć, wyjąć (z kieszeni itp)
produced,płody rolne
producer,producent, kierownik produkcji (w filmie), wytwornica (gazu)
producers,producenci
produces,płody rolne
producing,płody rolne
product,produkt,wyrób, wynik, (matem.) iloczyn
production,produkcja,wyrób, wystawienie (sztuki), praca (literacka)
productions,produkcjach
productive,wydajny,produktywny,płodna (ziemia)
productively,produktywnie
productivity,wydajność,zdolność produkcyjna
products,iloczynach
prof,<Professor>
profanation,profanacja
profane,profanować
profanely,profanująco
profess,wyznaj
professed,wyznawał
professes,wyznaje
professing,wyznając
profession,zawód,profesja, wyznanie,oświadczenie
professional,zawodowy,profesjonalny,fachowiec, zawodowiec (w sporcie)
professionalism,profesjonalizm
professionally,profesjonalnie
professionals,profesjonalny
professions,fachach
professor,profesor
professorial,profesorski
professors,profesorach
proffer,proponować,ofiarować (usługi)
proffers,propozycjach
proficiency,biegłość
proficient,sprawny,biegły
proficiently,biegle
profile,profil,zarys,profilować
profiled,biograficzny
profiler,profiler
profiles,profilach
profiling,biograficzny
profit,zysk,profit,dochód,zyskać,skorzystać
profitability,rentowność
profitable,korzystny,pożyteczny,przynoszący zysk
profitably,zyskownie,z korzyścią
profiteer,spekulant,spekulować
profiteers,spekulanci
profits,zyskach
profligate,rozrzutny
profound,gruntowny,głęboki
profoundly,głęboko
profuse,obfity, hojny
profusion,obfitość, hojność
progenitor,przodek
prognosis,prognozą
prognosticate,zapowiadać
program,program,programować
programmable,programowalny
programme,program,programować
programmer,programista, programator
programmers,programista
programming,programowanie
programs,planach
programs,programach
progress,rozwój,postęp
progressed,posuwać się naprzód
progresses,postępach
progressing,posuwać się naprzód
progression,(matem.) postęp
progressions,postępach
progressive,postępowy
progressively,postępowo
prohibit,zabronić,zakazać
prohibited,zabraniać
prohibiting,zabraniać
prohibition,prohibicja,zakaz
prohibitions,prohibicjach
prohibitive,wygórowany
prohibitively,zabraniając
prohibitory,ochronny
prohibits,zabraniać
project,projekt,projektować,planować, wystawać,sterczeć, wyświetlać (film), (matem.) rzutować
projected,projektowany
projectile,pocisk (artyleryjski itp)
projection,projekcja, (matem.) rzutowanie, rzut
projections,projekcjach
projector,projektor,rzutnik
projectors,rzutnikach
projects,projektach
proletarian,proletariusz,proletariuszka,proletariacki
proletariat,proletariat
proliferate,mnożyć się
proliferated,mnożyć się
proliferates,mnożyć się
proliferating,mnożyć się
proliferation,rozprzestrzeniania
prolific,płodny
prolog,prolog
prologue,prolog
prolong,prolongować,przedłużyć
prolonged,przedłużać
prolonging,przedłużać
prolongs,przedłużać
prom,<programmable read-only memory> - programowalna pamięć stała
promenade deck,pokład spacerowy
promenade,promenada, przechadzka
promenades,bulwarach
prominence,ważność
prominent,wydatny,wystający, głośny,wybitny
prominently,na widocznym miejscu
promiscuous,rozwiązły
promise,przyrzeczenie,obietnica,przyrzec,obiecać, zapowiadać się
